ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-06-08T10:05:03Z,dmurat125,ios,250760,TR,46.106.36.25,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,trackdone,false,false,false,1686218453,false
2023-06-08T10:07:19Z,dmurat125,ios,134056,TR,85.103.107.171,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,trackdone,unexpected-exit-while-paused,false,false,false,1686218704,false
2023-06-08T13:28:47Z,dmurat125,ios,1386,TR,85.103.107.171,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,appload,endplay,false,true,false,1686230225,false
2023-06-08T13:29:45Z,dmurat125,ios,59220,TR,85.103.107.171,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,clickrow,trackdone,false,false,false,1686230928,false
2023-06-08T13:34:06Z,dmurat125,ios,260986,TR,85.103.107.171,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,trackdone,false,false,false,1686230986,false
2023-06-08T13:38:17Z,dmurat125,ios,249596,TR,85.103.107.171,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,trackdone,trackdone,false,false,false,1686231248,false
2023-06-08T13:41:16Z,dmurat125,ios,178532,TR,85.103.107.171,unknown,TOTEM,Motive,TOTEM,spotify:track:4XVuzZAc7SCoM6R7L0WGLh,,,,trackdone,trackdone,false,false,false,1686231498,false
2023-06-08T13:45:16Z,dmurat125,ios,239359,TR,46.106.34.29,unknown,Rich Flex,Drake,Her Loss,spotify:track:1bDbXMyjaUIooNwFE9wn0N,,,,trackdone,trackdone,false,false,false,1686231677,false
2023-06-08T13:47:52Z,dmurat125,ios,155446,TR,85.103.107.171,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,trackdone,trackdone,false,false,false,1686231916,false
2023-06-08T14:14:13Z,dmurat125,ios,137355,TR,85.103.107.171,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,trackdone,endplay,false,true,false,1686232072,false
2023-06-08T14:15:11Z,dmurat125,ios,59220,TR,85.103.107.171,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,clickrow,trackdone,false,false,false,1686233653,false
2023-06-08T14:17:07Z,dmurat125,ios,114359,TR,85.103.107.171,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,fwdbtn,false,true,false,1686233711,false
2023-06-08T14:17:16Z,dmurat125,ios,9493,TR,85.103.107.171,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,fwdbtn,endplay,false,true,false,1686233827,false
2023-06-08T14:19:58Z,dmurat125,ios,163295,TR,85.103.107.171,unknown,Amcalar Geldiğinde,Batuflex,Amcalar Geldiğinde,spotify:track:7oECjZ7UjCR4ABQK0pPOvo,,,,clickrow,trackdone,false,false,false,1686233837,false
2023-06-08T14:22:28Z,dmurat125,ios,149025,TR,85.103.107.171,unknown,AMCAS RMX,Batuflex,AMCAS RMX,spotify:track:6w55Qrt9626sXuYs01trjl,,,,trackdone,trackdone,false,false,false,1686233999,false
2023-06-08T14:26:32Z,dmurat125,ios,243836,TR,85.103.107.171,unknown,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,spotify:track:6gBFPUFcJLzWGx4lenP6h2,,,,trackdone,trackdone,false,false,false,1686234148,false
2023-06-08T14:29:43Z,dmurat125,ios,190534,TR,85.103.107.171,unknown,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,Shoot For The Stars Aim For The Moon,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,,,,trackdone,trackdone,false,false,false,1686234393,false
2023-06-08T14:33:04Z,dmurat125,ios,200040,TR,85.103.107.171,unknown,Blinding Lights,The Weeknd,After Hours,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,,,,trackdone,trackdone,false,false,false,1686234584,false
2023-06-08T14:36:40Z,dmurat125,ios,215626,TR,85.103.107.171,unknown,Save Your Tears,The Weeknd,After Hours,spotify:track:5QO79kh1waicV47BqGRL3g,,,,trackdone,trackdone,false,false,false,1686234784,false
2023-06-08T14:39:59Z,dmurat125,ios,198440,TR,85.103.107.171,unknown,Walking On A Dream,Empire of the Sun,Walking On A Dream,spotify:track:5V0ntPgoNTn7KrFvjH67jk,,,,trackdone,trackdone,false,false,false,1686235000,false
2023-06-08T14:41:36Z,dmurat125,ios,95114,TR,78.174.126.114,unknown,Krvn,UZI,Kan,spotify:track:4a1WLOoydq7u011UG9jjC9,,,,trackdone,unexpected-exit-while-paused,false,false,false,1686235199,false
2023-06-09T04:59:38Z,dmurat125,ios,1472,TR,78.174.126.114,unknown,Krvn,UZI,Kan,spotify:track:4a1WLOoydq7u011UG9jjC9,,,,appload,endplay,false,true,false,1686286775,false
2023-06-09T05:02:13Z,dmurat125,ios,156233,TR,78.174.126.114,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,trackdone,false,false,false,1686286778,false
2023-06-09T05:03:13Z,dmurat125,ios,59220,TR,78.174.126.114,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,trackdone,trackdone,false,false,false,1686286934,false
2023-06-09T05:07:34Z,dmurat125,ios,260986,TR,78.174.126.114,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,trackdone,false,false,false,1686286993,false
2023-06-09T11:02:45Z,dmurat125,ios,215967,TR,78.174.126.114,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,trackdone,endplay,false,true,false,1686287255,false
2023-06-09T11:05:21Z,dmurat125,ios,156233,TR,78.174.126.114,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,trackdone,false,false,false,1686308566,false
2023-06-09T11:06:20Z,dmurat125,ios,59220,TR,78.174.126.114,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,trackdone,trackdone,false,false,false,1686308721,false
2023-06-09T11:10:42Z,dmurat125,ios,260986,TR,78.174.126.114,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,trackdone,false,false,false,1686308781,false
2023-06-09T11:14:52Z,dmurat125,ios,249596,TR,78.174.126.114,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,trackdone,trackdone,false,false,false,1686309043,false
2023-06-09T11:17:51Z,dmurat125,ios,178532,TR,78.174.126.114,unknown,TOTEM,Motive,TOTEM,spotify:track:4XVuzZAc7SCoM6R7L0WGLh,,,,trackdone,trackdone,false,false,false,1686309293,false
2023-06-09T11:19:07Z,dmurat125,ios,74092,TR,78.174.126.114,unknown,Rich Flex,Drake,Her Loss,spotify:track:1bDbXMyjaUIooNwFE9wn0N,,,,trackdone,unexpected-exit-while-paused,false,false,false,1686309472,false
2023-06-09T18:17:27Z,dmurat125,ios,43279,TR,46.106.34.29,unknown,Rich Flex,Drake,Her Loss,spotify:track:1bDbXMyjaUIooNwFE9wn0N,,,,appload,endplay,false,true,false,1686331553,false
2023-06-09T18:20:03Z,dmurat125,ios,156233,TR,46.106.34.29,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,trackdone,false,false,false,1686334648,false
2023-06-09T18:20:04Z,dmurat125,ios,0,TR,46.106.34.29,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,trackdone,fwdbtn,false,true,false,1686334803,false
2023-06-09T18:20:06Z,dmurat125,ios,1578,TR,46.106.34.29,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,fwdbtn,backbtn,false,true,false,1686334805,false
2023-06-09T18:21:04Z,dmurat125,ios,59220,TR,46.106.34.29,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,backbtn,trackdone,false,false,false,1686334806,false
2023-06-09T18:28:14Z,dmurat125,ios,95969,TR,46.106.34.29,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,endplay,false,true,false,1686334865,false
2023-06-09T18:28:20Z,dmurat125,ios,5572,TR,46.106.34.29,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,endplay,false,true,false,1686335295,false
2023-06-09T18:28:20Z,dmurat125,ios,417,TR,46.106.34.29,unknown,You Only Live Twice (with Lil Wayne & Rick Ross),Drake,Certified Lover Boy,spotify:track:50ceCGZ3oD3U5caQV5bP6f,,,,clickrow,endplay,false,true,false,1686335300,false
2023-06-09T18:34:03Z,dmurat125,ios,338786,TR,46.106.34.29,unknown,Champagne Poetry,Drake,Certified Lover Boy,spotify:track:2HSmyk2qMN8WQjuGhaQgCk,,,,clickrow,trackdone,false,false,false,1686335301,false
2023-06-09T18:38:55Z,dmurat125,ios,291175,TR,46.106.34.29,unknown,Fair Trade (with Travis Scott),Drake,Certified Lover Boy,spotify:track:40iJIUlhi6renaREYGeIDS,,,,trackdone,trackdone,false,false,false,1686335643,false
2023-06-09T18:42:56Z,dmurat125,ios,240663,TR,78.174.126.114,unknown,Way 2 Sexy (with Future & Young Thug),Drake,Certified Lover Boy,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,,,,trackdone,unexpected-exit-while-paused,false,false,false,1686335935,false
2023-06-10T06:56:34Z,dmurat125,ios,5120,TR,78.174.126.114,unknown,Way 2 Sexy (with Future & Young Thug),Drake,Certified Lover Boy,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,,,,appload,endplay,false,true,false,1686380188,false
2023-06-10T06:56:36Z,dmurat125,ios,1450,TR,78.174.126.114,unknown,Champagne Poetry,Drake,Certified Lover Boy,spotify:track:2HSmyk2qMN8WQjuGhaQgCk,,,,clickrow,endplay,false,true,false,1686380195,false
2023-06-10T08:01:39Z,dmurat125,ios,83413,TR,78.174.126.114,unknown,Fair Trade (with Travis Scott),Drake,Certified Lover Boy,spotify:track:40iJIUlhi6renaREYGeIDS,,,,clickrow,endplay,false,true,false,1686380196,false
2023-06-10T09:10:39Z,dmurat125,ios,66176,TR,78.174.126.114,unknown,Fair Trade (with Travis Scott),Drake,Certified Lover Boy,spotify:track:40iJIUlhi6renaREYGeIDS,,,,clickrow,endplay,false,true,false,1686384099,false
2023-06-10T09:10:42Z,dmurat125,ios,3328,TR,78.174.126.114,unknown,You Only Live Twice (with Lil Wayne & Rick Ross),Drake,Certified Lover Boy,spotify:track:50ceCGZ3oD3U5caQV5bP6f,,,,clickrow,endplay,false,true,false,1686388240,false
2023-06-10T10:08:19Z,dmurat125,ios,261141,TR,78.174.126.114,unknown,Champagne Poetry,Drake,Certified Lover Boy,spotify:track:2HSmyk2qMN8WQjuGhaQgCk,,,,clickrow,endplay,false,true,false,1686388243,false
2023-06-10T10:08:20Z,dmurat125,ios,362,TR,78.174.126.114,unknown,Champagne Poetry,Drake,Certified Lover Boy,spotify:track:2HSmyk2qMN8WQjuGhaQgCk,,,,clickrow,endplay,false,true,false,1686391700,false
2023-06-10T10:13:10Z,dmurat125,ios,291175,TR,78.174.126.114,unknown,Fair Trade (with Travis Scott),Drake,Certified Lover Boy,spotify:track:40iJIUlhi6renaREYGeIDS,,,,clickrow,trackdone,false,false,false,1686391700,false
2023-06-10T10:17:28Z,dmurat125,ios,257604,TR,78.174.126.114,unknown,Way 2 Sexy (with Future & Young Thug),Drake,Certified Lover Boy,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,,,,trackdone,trackdone,false,false,false,1686391990,false
2023-06-10T10:20:32Z,dmurat125,ios,183829,TR,78.174.126.114,unknown,Body (Remix) [feat. Murda],Tion Wayne,Body (Remix) [feat. Murda],spotify:track:4K3Ts46XAx8xhnALER9F1k,,,,trackdone,trackdone,false,false,false,1686392248,false
2023-06-10T10:22:34Z,dmurat125,ios,121999,TR,78.174.126.114,unknown,Riv Riv Riv,cakal,Riv Riv Riv,spotify:track:3HEv9gY3n9Fj2H5E2IoOKF,,,,trackdone,trackdone,false,false,false,1686392432,false
2023-06-10T10:25:03Z,dmurat125,ios,148500,TR,78.174.126.114,unknown,Hiç Uğraşma,Khontkar,Hiç Uğraşma,spotify:track:3EkN2OnkpsVFZj29Jn8fCI,,,,trackdone,trackdone,false,false,false,1686392555,false
2023-06-10T10:28:39Z,dmurat125,ios,215000,TR,78.174.126.114,unknown,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,Faith,spotify:track:1Eu51GaXEehPMrDMh5QghA,,,,trackdone,trackdone,false,false,false,1686392704,false
2023-06-10T10:31:54Z,dmurat125,ios,194732,TR,78.174.126.114,unknown,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,Drip Harder,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,,,,trackdone,trackdone,false,false,false,1686392919,false
2023-06-10T10:34:06Z,dmurat125,ios,131063,TR,78.174.126.114,unknown,Fiji,Reckol,Özlüce Trap Boys,spotify:track:22XAGjQWTalhBGQThsDDbT,,,,trackdone,trackdone,false,false,false,1686393114,false
2023-06-10T10:37:18Z,dmurat125,ios,192208,TR,78.174.126.114,unknown,ACAYİP (feat. UZI),Ali471,ACAYİP (feat. UZI),spotify:track:1g1JMCVIKCMOos5iySa0G3,,,,trackdone,trackdone,false,false,false,1686393246,false
2023-06-10T10:40:21Z,dmurat125,ios,182400,TR,78.174.126.114,unknown,Gece Gündüz (feat. MERO),Murda,Gece Gündüz (feat. MERO),spotify:track:0rlJxSIT5MduSa0r5RbKFL,,,,trackdone,trackdone,false,false,false,1686393439,false
2023-06-10T10:43:33Z,dmurat125,ios,84515,TR,78.174.126.114,unknown,Istediğim Olucak,Reckol,Özlüce Trap Boys,spotify:track:6gPdxwc8BlgjqF7g41bt3i,,,,trackdone,logout,false,false,false,1686393621,false
2023-06-10T11:36:12Z,dmurat125,ios,1450,TR,78.174.126.114,unknown,Istediğim Olucak,Reckol,Özlüce Trap Boys,spotify:track:6gPdxwc8BlgjqF7g41bt3i,,,,appload,endplay,false,true,false,1686396969,false
2023-06-10T11:38:47Z,dmurat125,ios,156233,TR,78.174.126.114,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,trackdone,false,false,false,1686396972,false
2023-06-10T11:39:47Z,dmurat125,ios,59220,TR,78.174.126.114,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,trackdone,trackdone,false,false,false,1686397128,false
2023-06-10T13:11:13Z,dmurat125,ios,31628,TR,46.106.34.29,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,endplay,false,true,false,1686397187,false
2023-06-10T13:11:20Z,dmurat125,ios,7685,TR,46.106.34.29,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,endplay,false,true,false,1686402673,false
2023-06-10T13:11:24Z,dmurat125,ios,4017,TR,46.106.34.29,unknown,Champagne Poetry,Drake,Certified Lover Boy,spotify:track:2HSmyk2qMN8WQjuGhaQgCk,,,,clickrow,endplay,false,true,false,1686402681,false
2023-06-10T13:14:07Z,dmurat125,ios,163295,TR,46.106.34.29,unknown,Amcalar Geldiğinde,Batuflex,Amcalar Geldiğinde,spotify:track:7oECjZ7UjCR4ABQK0pPOvo,,,,clickrow,trackdone,false,false,false,1686402685,false
2023-06-10T13:16:36Z,dmurat125,ios,149025,TR,46.106.34.29,unknown,AMCAS RMX,Batuflex,AMCAS RMX,spotify:track:6w55Qrt9626sXuYs01trjl,,,,trackdone,trackdone,false,false,false,1686402847,false
2023-06-10T13:20:41Z,dmurat125,ios,243836,TR,46.106.34.29,unknown,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,spotify:track:6gBFPUFcJLzWGx4lenP6h2,,,,trackdone,trackdone,false,false,false,1686402996,false
2023-06-10T13:26:35Z,dmurat125,ios,131350,TR,46.106.34.29,unknown,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,Shoot For The Stars Aim For The Moon,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,,,,trackdone,endplay,false,true,false,1686403241,false
2023-06-10T13:26:37Z,dmurat125,ios,2670,TR,46.106.34.29,unknown,AMCAS RMX,Batuflex,AMCAS RMX,spotify:track:6w55Qrt9626sXuYs01trjl,,,,clickrow,fwdbtn,false,true,false,1686403595,false
2023-06-10T13:26:42Z,dmurat125,ios,4032,TR,46.106.34.29,unknown,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,spotify:track:6gBFPUFcJLzWGx4lenP6h2,,,,fwdbtn,fwdbtn,false,true,false,1686403598,false
2023-06-10T13:26:48Z,dmurat125,ios,5433,TR,46.106.34.29,unknown,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,Shoot For The Stars Aim For The Moon,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,,,,fwdbtn,endplay,false,true,false,1686403602,false
2023-06-10T13:26:52Z,dmurat125,ios,3575,TR,46.106.34.29,unknown,Krvn,UZI,Kan,spotify:track:4a1WLOoydq7u011UG9jjC9,,,,clickrow,fwdbtn,false,true,false,1686403608,false
2023-06-10T13:29:45Z,dmurat125,ios,173220,TR,46.106.34.29,unknown,Umrumda Değil,UZI,Kan,spotify:track:72t3CRd8YEFrlc3x0OVaob,,,,fwdbtn,fwdbtn,false,true,false,1686403612,false
2023-06-10T13:32:30Z,dmurat125,ios,162895,TR,46.106.34.29,unknown,Paranoya,Hayko Cepkin,Aşkın Izdırabını,spotify:track:3xqPa7ARvE3ll9DfMxGNgZ,,,,fwdbtn,trackdone,false,false,false,1686403786,false
2023-06-10T13:32:31Z,dmurat125,ios,0,TR,46.106.34.29,unknown,Makina,UZI,Kan,spotify:track:5jvhTc0g18kwYQNUJM5C4e,,,,trackdone,fwdbtn,false,true,false,1686403951,false
2023-06-10T13:35:14Z,dmurat125,ios,163918,TR,46.106.34.29,unknown,Amcı,Orkundk,Amcı,spotify:track:42idQeun2SugRkVxgvBXIb,,,,fwdbtn,trackdone,false,false,false,1686403951,false
2023-06-10T13:39:31Z,dmurat125,ios,256240,TR,46.106.34.29,unknown,Many Men (Wish Death),50 Cent,Get Rich Or Die Tryin',spotify:track:5STdMlrBf6pqWiNE7WqxSi,,,,trackdone,trackdone,false,false,false,1686404114,false
2023-06-10T13:42:15Z,dmurat125,ios,164022,TR,46.106.34.29,unknown,Bence Her Şey Çok Güzel Zaten,Orkundk,sevilen şarkıları,spotify:track:6A0lVa4cd9mE53HLiD7XCD,,,,trackdone,trackdone,false,false,false,1686404371,false
2023-06-10T13:44:28Z,dmurat125,ios,132153,TR,46.106.34.29,unknown,Sütçü,Orkundk,Sütçü,spotify:track:5VEg1zoV3oADY09pQS00o5,,,,trackdone,trackdone,false,false,false,1686404536,false
2023-06-10T13:45:36Z,dmurat125,ios,66105,TR,78.174.126.114,unknown,LOST,NF,LOST,spotify:track:2MZrOmrVxRmmOoFW6dhenG,,,,trackdone,unexpected-exit-while-paused,false,false,false,1686404668,false
2023-06-10T15:22:22Z,dmurat125,ios,2048,TR,78.174.126.114,unknown,LOST,NF,LOST,spotify:track:2MZrOmrVxRmmOoFW6dhenG,,,,appload,endplay,false,true,false,1686410539,false
2023-06-10T15:23:04Z,dmurat125,ios,42005,TR,78.174.126.114,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,endplay,false,true,false,1686410543,false
2023-06-10T15:24:02Z,dmurat125,ios,59220,TR,78.174.126.114,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,clickrow,trackdone,false,false,false,1686410585,false
2023-06-10T19:14:23Z,dmurat125,ios,64197,TR,78.174.126.114,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,endplay,false,true,false,1686410643,false
2023-06-10T19:15:31Z,dmurat125,ios,59220,TR,46.106.34.29,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,clickrow,trackdone,false,false,false,1686424464,false
2023-06-10T19:19:52Z,dmurat125,ios,260986,TR,46.106.34.29,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,trackdone,false,false,false,1686424531,false
2023-06-10T19:23:34Z,dmurat125,ios,179750,TR,46.106.34.29,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,trackdone,unexpected-exit-while-paused,false,false,false,1686424793,false
2023-06-12T12:28:28Z,dmurat125,ios,1068,TR,46.106.34.29,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,appload,endplay,false,true,false,1686572905,false
2023-06-12T12:31:03Z,dmurat125,ios,156233,TR,46.106.34.29,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,trackdone,false,false,false,1686572909,false
2023-06-12T12:32:03Z,dmurat125,ios,59220,TR,46.106.34.29,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,trackdone,trackdone,false,false,false,1686573064,false
2023-06-12T12:36:25Z,dmurat125,ios,260986,TR,46.106.34.29,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,trackdone,false,false,false,1686573123,false
2023-06-12T12:37:57Z,dmurat125,ios,91388,TR,46.106.34.29,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,trackdone,unexpected-exit-while-paused,false,false,false,1686573385,false
2023-06-12T19:12:29Z,dmurat125,ios,1990,TR,46.106.34.29,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,appload,endplay,false,true,false,1686597142,false
2023-06-12T19:15:05Z,dmurat125,ios,156233,TR,46.106.34.29,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,trackdone,false,false,false,1686597149,false
2023-06-12T19:16:05Z,dmurat125,ios,59220,TR,46.106.34.29,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,trackdone,trackdone,false,false,false,1686597306,false
2023-06-12T19:20:27Z,dmurat125,ios,260986,TR,46.106.34.29,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,trackdone,false,false,false,1686597365,false
2023-06-12T19:24:37Z,dmurat125,ios,249596,TR,46.106.34.29,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,trackdone,trackdone,false,false,false,1686597627,false
2023-06-12T19:25:01Z,dmurat125,ios,21625,TR,78.174.126.114,unknown,TOTEM,Motive,TOTEM,spotify:track:4XVuzZAc7SCoM6R7L0WGLh,,,,trackdone,unexpected-exit-while-paused,false,false,false,1686597877,false
2023-06-13T08:27:12Z,dmurat125,ios,1621,TR,78.174.126.114,unknown,TOTEM,Motive,TOTEM,spotify:track:4XVuzZAc7SCoM6R7L0WGLh,,,,appload,endplay,false,true,false,1686644829,false
2023-06-13T08:28:10Z,dmurat125,ios,59220,TR,78.174.126.114,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,clickrow,trackdone,false,false,false,1686644833,false
2023-06-13T09:10:07Z,dmurat125,ios,62263,TR,78.174.126.114,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,endplay,false,true,false,1686644891,false
2023-06-13T12:10:23Z,dmurat125,ios,49518,TR,46.106.34.29,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,endplay,false,true,false,1686647408,false
2023-06-13T12:11:21Z,dmurat125,ios,59220,TR,46.106.34.29,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,clickrow,trackdone,false,false,false,1686658224,false
2023-06-13T12:15:43Z,dmurat125,ios,260986,TR,46.106.34.29,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,trackdone,false,false,false,1686658282,false
2023-06-13T12:19:53Z,dmurat125,ios,249596,TR,46.106.34.29,unknown,Hayrola,Heja,Hayrola,spotify:track:1GPEOAgBH7e0k55NOEsVJv,,,,trackdone,trackdone,false,false,false,1686658544,false
2023-06-13T13:23:00Z,dmurat125,ios,123957,TR,78.174.126.114,unknown,TOTEM,Motive,TOTEM,spotify:track:4XVuzZAc7SCoM6R7L0WGLh,,,,trackdone,endplay,false,true,false,1686658794,false
2023-06-13T17:47:53Z,dmurat125,ios,31488,TR,78.174.126.114,unknown,İntikam,Muti,İntikam,spotify:track:3bzRdp5Q2GpwCqTSZsouqP,,,,clickrow,endplay,false,true,false,1686662581,false
2023-06-13T17:48:51Z,dmurat125,ios,59220,TR,78.174.126.114,unknown,Amcas V1,ARDA ERDEM,Amcas V1,spotify:track:7eQJ091XtAwJiwFwJ5OcSa,,,,clickrow,trackdone,false,false,false,1686678474,false
2023-06-13T17:53:13Z,dmurat125,ios,260986,TR,78.174.126.114,unknown,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,AT.LONG.LAST.A$AP,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,,,,trackdone,trackdone,false,false,false,1686678532,false
